train_accuracy,train_loss,test_accuracy,test_loss
0.7868106961250305,0.5103356838226318,0.8006166219711304,0.5317946672439575
0.7993177771568298,0.4903585910797119,0.8047276735305786,0.5297221541404724
0.8004547953605652,0.487728476524353,0.7903391718864441,0.5533008575439453
0.7987492680549622,0.5222760438919067,0.8036999106407166,0.577506959438324
0.806424081325531,0.4698326289653778,0.78828364610672,0.5468906760215759
0.8203524947166443,0.44883987307548523,0.8006166219711304,0.5447983741760254
0.8280273079872131,0.4426780641078949,0.8191161155700684,0.5383346676826477
0.8354178667068481,0.41752904653549194,0.8088386654853821,0.5358967185020447
0.8450824618339539,0.4025847613811493,0.7923946380615234,0.5454698801040649
0.8501989841461182,0.38636314868927,0.8088386654853821,0.5180147886276245
0.8516202569007874,0.3798043727874756,0.8211716413497925,0.524982750415802
0.8666856288909912,0.34888288378715515,0.817060649394989,0.5454479455947876
0.8581580519676208,0.36431175470352173,0.7954779267311096,0.6106100678443909
0.8769187331199646,0.3342679738998413,0.8191161155700684,0.5427409410476685
0.8740761876106262,0.32662102580070496,0.8283658623695374,0.5301141142845154
0.8808982372283936,0.31644609570503235,0.8211716413497925,0.5346071124076843
0.8919841051101685,0.29439571499824524,0.8150051236152649,0.5421061515808105
0.8897100687026978,0.29493480920791626,0.8036999106407166,0.5717018246650696
0.898521900177002,0.2744773328304291,0.8150051236152649,0.580366849899292
0.9005116820335388,0.26196780800819397,0.8191161155700684,0.5712118148803711
0.9030699133872986,0.25992822647094727,0.825282633304596,0.5775490403175354
0.9087549448013306,0.2408515214920044,0.8098663687705994,0.6056496500968933
0.9130187630653381,0.23349349200725555,0.816032886505127,0.6296546459197998
0.9201250672340393,0.22021472454071045,0.8191161155700684,0.6054050326347351
0.9218305945396423,0.21697288751602173,0.8180884122848511,0.6059640645980835
0.9260943531990051,0.20393745601177216,0.8150051236152649,0.6108741164207458
0.9289368987083435,0.2005484700202942,0.8211716413497925,0.6342691779136658
0.9300739169120789,0.191043421626091,0.8119218945503235,0.6550440788269043
0.9326321482658386,0.1856299489736557,0.8180884122848511,0.6350505352020264
0.933769166469574,0.17778603732585907,0.816032886505127,0.6568909287452698
0.9363274574279785,0.1724807471036911,0.8088386654853821,0.6940198540687561
0.9374644756317139,0.16777896881103516,0.816032886505127,0.6879498958587646
0.9377487301826477,0.16667528450489044,0.8036999106407166,0.7236888408660889
0.9400227665901184,0.16166797280311584,0.816032886505127,0.6708534955978394
0.9422967433929443,0.15473809838294983,0.8108941316604614,0.6899721026420593
0.9414439797401428,0.15613049268722534,0.798561155796051,0.7452877759933472
0.9425809979438782,0.15133413672447205,0.8129496574401855,0.6684536933898926
0.9434337615966797,0.1453821212053299,0.8108941316604614,0.6745702028274536
0.9454235434532166,0.14093978703022003,0.80781090259552,0.7249424457550049
0.9462763071060181,0.13642477989196777,0.806783139705658,0.7208052277565002
0.9488345384597778,0.13240814208984375,0.816032886505127,0.6983370780944824
0.9491187930107117,0.12671151757240295,0.8088386654853821,0.7181636691093445
0.9508243203163147,0.123341865837574,0.806783139705658,0.7452530860900879
0.95196133852005,0.11758866161108017,0.8129496574401855,0.7367019653320312
0.9525298476219177,0.11517000943422318,0.8098663687705994,0.7491004467010498
0.95196133852005,0.1111660823225975,0.806783139705658,0.7777025699615479
0.9530983567237854,0.10588204115629196,0.8047276735305786,0.7710290551185608
0.9542353749275208,0.1043025404214859,0.8026721477508545,0.77626633644104
0.9559409022331238,0.09877002239227295,0.8026721477508545,0.8086735606193542
0.9567936062812805,0.09476228803396225,0.8016443848609924,0.8109521269798279
0.9567936062812805,0.09411678463220596,0.8057553768157959,0.7995580434799194
